id,title,subTitle,url,modelNumber,colourVariations,image,priceData,ratingCount,rating,isPrimeAvailable,wishlistEligible
KI3150,Adizero Boston 13 Shoes,Men Performance,https://www.adidas.com/us/adizero-boston-13-shoes/KI3150.html,OSN09,"['KI3150', 'JP9251', 'KH5603', 'KK4992']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/807cd638c3ea46e5997c63a3109d4a9b_9366/Adizero_Boston_13_Shoes_Pink_KI3150_HM1.jpg","{'prices': [{'type': 'original', 'value': 160, 'valueNoVat': 160}], 'isSoldOut': False}",9,4.6667,,True
KJ3147,BELIEVE THAT 1 Shoes,Performance,https://www.adidas.com/us/believe-that-1-shoes/KJ3147.html,OMY47,"['KJ3147', 'JQ9475', 'JQ9478', 'KJ0452', 'KJ3146']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ff9c8b820e7042378b7ac6a30d4bce2f_9366/BELIEVE_THAT_1_Shoes_Black_KJ3147_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",134,4.7538,True,True
KH8485,BW ARMY DECON SHOES,Originals,https://www.adidas.com/us/bw-army-decon-shoes/KH8485.html,OQS77,"['KH8485', 'KK2717', 'KK2718']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8d1aca332cc84464bfaa67b549207b6b_9366/BW_ARMY_DECON_SHOES_Grey_KH8485_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",6,5.0,True,True
HQ9306,TERREX FREEHIKER 3 MID GORE-TEX Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-freehiker-3-mid-gore-tex-hiking-shoes/HQ9306.html,OOZ33,"['HQ9306', 'KI8268', 'KI8269']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1fffca50f6074790890cf9291d0ad4cd_9366/TERREX_FREEHIKER_3_MID_GORE-TEX_Hiking_Shoes_Black_HQ9306_HM1.jpg","{'prices': [{'type': 'original', 'value': 200, 'valueNoVat': 200}], 'isSoldOut': False}",18,4.2778,,True
KI4506,ADISTAR XLG 2.0 SHOES,Originals,https://www.adidas.com/us/adistar-xlg-2.0-shoes/KI4506.html,ORC52,"['KI4506', 'HQ7468', 'HQ7551', 'HQ7552', 'HQ7553', 'HQ7554', 'HQ7555', 'KI4505', 'KJ7895', 'KK2895', 'KK2896', 'KK2899', 'KK2900', 'KZ9011', 'KZ9155', 'KZ9160', 'LA1813']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/77261f21f60046a2bb66fb9eaf49bc26_9366/ADISTAR_XLG_2.0_SHOES_Red_KI4506_HM6.jpg","{'prices': [{'type': 'sale', 'value': 113, 'valueNoVat': 113}, {'type': 'original', 'value': 150, 'valueNoVat': 150, 'discountPercentage': -20}], 'isSoldOut': False}",273,4.7473,True,True
KK1547,Training Spezial,Performance,https://www.adidas.com/us/training-spezial/KK1547.html,NSW96,"['KK1547', 'JP7392', 'JS3038', 'LA6308']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/da0ddecc26b641ecb3b3f1415051acbb_9366/Training_Spezial_Brown_KK1547_HM1.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",467,4.7153,,True
KJ2867,Duramo Speed 2 Running Shoes,Men Performance,https://www.adidas.com/us/duramo-speed-2-running-shoes/KJ2867.html,NKL71,"['KJ2867', 'IH8201', 'IH8206', 'JP9223', 'KJ2866']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/288bc2f673954d94be8443b9f2b66cc2_9366/Duramo_Speed_2_Running_Shoes_Silver_KJ2867_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 68, 'valueNoVat': 68}, {'type': 'original', 'value': 90, 'valueNoVat': 90, 'discountPercentage': -20}], 'isSoldOut': False}",572,4.6067,,True
KI8686,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/KI8686.html,BTP23,"['KI8686', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6506', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7977bcb8069148b19b00563e6f10d8a7_9366/HANDBALL_SPEZIAL_SHOES_Burgundy_KI8686_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 60, 'valueNoVat': 60}, {'type': 'original', 'value': 120, 'valueNoVat': 120, 'discountPercentage': -50}], 'isSoldOut': False}",9789,4.8179,,True
IH1818,RUNFALCON 6 WIDE Shoes,Men Performance,https://www.adidas.com/us/runfalcon-6-wide-shoes/IH1818.html,OOY33,"['IH1818', 'IH1815']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2a83f02ed7e4470183e15551cf6b25de_9366/RUNFALCON_6_WIDE_Shoes_Grey_IH1818_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 65, 'valueNoVat': 65}], 'isSoldOut': False}",13,4.3078,,True
KJ8954,Terrex Eastrail 3 Climaproof Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-eastrail-3-climaproof-hiking-shoes/KJ8954.html,OPD96,"['KJ8954', 'JR4008', 'JR4009', 'JR8392']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bc12bb691ee74826a255fc6d50edf487_9366/Terrex_Eastrail_3_Climaproof_Hiking_Shoes_Brown_KJ8954_HM1.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",48,4.5,,True
IH1454,BARREDA DECODE SHOES,Men Sportswear,https://www.adidas.com/us/barreda-decode-shoes/IH1454.html,OPS66,"['IH1454', 'IH1453', 'IH1455', 'JR1227', 'JR1229', 'JR1230', 'JR1231', 'JR1233', 'JS0936', 'KJ6845', 'KJ9087', 'KJ9195', 'KJ9197', 'KJ9200', 'KK4718']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/98ffe88131ed4cf6bdd55a6c0276f9f2_9366/BARREDA_DECODE_SHOES_Green_IH1454_HM1.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",102,4.6569,,True
KJ0373,Y-3 NIZZASTAR HI Shoes,Y-3,https://www.adidas.com/us/y-3-nizzastar-hi-shoes/KJ0373.html,OPW76,[],"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/759eab01122447e685dad343053a3ca7_9366/Y-3_NIZZASTAR_HI_Shoes_Black_KJ0373_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 400, 'valueNoVat': 400}], 'isSoldOut': False}",-99,,,True
KH9494,Adizero EVO SL Woven Running Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-woven-running-shoes/KH9494.html,OOS26,"['KH9494', 'JQ4440', 'JQ4441', 'JQ4442', 'JQ4443', 'JQ4527', 'JR1912', 'JR2022', 'JR2024', 'JR4728', 'KI1451', 'KI1492', 'KI2822', 'KI4256', 'KI4263', 'KI4828', 'KI4842', 'KI6926', 'KI8342', 'KJ1996', 'KJ2521', 'KK3673', 'KK3719']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6561905460f540bc9d27f38e64fd926e_9366/Adizero_EVO_SL_Woven_Running_Shoes_Silver_KH9494_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 150, 'valueNoVat': 150}], 'isSoldOut': False}",462,4.7555,True,True
KJ4899,PARIS SHOES,Men Originals,https://www.adidas.com/us/paris-shoes/KJ4899.html,OQQ47,"['KJ4899', 'KJ4898', 'KJ4908', 'KJ4909', 'KJ4910']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/02a4ee714e02422eb6cd025d8046bdb9_9366/PARIS_SHOES_Black_KJ4899_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",5,4.8,,True
KK2683,ADIZERO EVO SL ATR Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-atr-shoes/KK2683.html,OQS41,"['KK2683', 'KI5668', 'KI7833', 'KI7836', 'KK0311', 'KK2688']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/70fed6c393474b9e89633041b94c1dfd_9366/ADIZERO_EVO_SL_ATR_Shoes_Black_KK2683_HM1.jpg","{'prices': [{'type': 'sale', 'value': 136, 'valueNoVat': 136}, {'type': 'original', 'value': 160, 'valueNoVat': 160, 'discountPercentage': -15}], 'isSoldOut': False}",547,4.5558,,True
KJ6018,BUSENITZ INDOOR SUPER Shoes,Originals,https://www.adidas.com/us/busenitz-indoor-super-shoes/KJ6018.html,ONL94,[],"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/db3d22ed4a5246ce924afb274ee81b39_9366/BUSENITZ_INDOOR_SUPER_Shoes_White_KJ6018_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 45, 'valueNoVat': 45}, {'type': 'original', 'value': 90, 'valueNoVat': 90, 'discountPercentage': -50}], 'isSoldOut': False}",166,4.6687,,True
JH6234,Terrex Anylander CLIMAWARM+ Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-anylander-climawarm-plus-hiking-shoes/JH6234.html,NRX05,"['JH6234', 'KI8304']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5903d787bc87463890313890a0678f86_9366/Terrex_Anylander_CLIMAWARM_Hiking_Shoes_Black_JH6234_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 120, 'valueNoVat': 120}], 'isSoldOut': False}",63,4.8889,,True
GZ8477,Samba ADV Shoes,Originals,https://www.adidas.com/us/samba-adv-shoes/GZ8477.html,LRW49,"['GZ8477', 'HQ5680', 'HQ7541', 'IE3100', 'KI5089', 'KJ0262', 'KJ0263', 'KJ0264', 'KJ0265']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/78bfd81bbed84b92bc3cacc2011157dd_9366/Samba_ADV_Shoes_White_GZ8477_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",1128,4.7208,True,True
IH4093,Campus 00s Shoes,Originals,https://www.adidas.com/us/campus-00s-shoes/IH4093.html,CAMPUSU1223,"['IH4093', 'H03471', 'H03472', 'H03474', 'HQ8707', 'HQ8708', 'ID1435', 'IH6724', 'JQ8356', 'JQ8357', 'JR7287', 'JR8163', 'KI0930', 'KI0931', 'KI0932']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/04d5a48c774d43259ce1807379dd34c1_9366/Campus_00s_Shoes_Burgundy_IH4093_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 66, 'valueNoVat': 66}, {'type': 'original', 'value': 110, 'valueNoVat': 110, 'discountPercentage': -40}], 'isSoldOut': False}",1205,4.7859,,True
IH9680,GAZELLE INDOOR SHOES,Originals,https://www.adidas.com/us/gazelle-indoor-shoes/IH9680.html,GAZU1223,"['IH9680', 'IH9640', 'IH9641', 'IH9650', 'IH9651', 'IH9654', 'IH9659', 'IH9660', 'IH9661', 'IH9665', 'IH9666', 'IH9675', 'IH9679', 'JI2060', 'JI2061', 'JI2062', 'JI2063']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c1148bffe1884e4f93a0596617860fef_9366/GAZELLE_INDOOR_SHOES_Brown_IH9680_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 65, 'valueNoVat': 65}, {'type': 'original', 'value': 130, 'valueNoVat': 130, 'discountPercentage': -50}], 'isSoldOut': False}",947,4.8058,True,True
JR3419,Adizero EVO SL Shoes,Men Performance,https://www.adidas.com/us/adizero-evo-sl-shoes/JR3419.html,NRW94,"['JR3419', 'JH6206', 'JP7149', 'JS4487', 'JS4494', 'JS4495', 'KH9575', 'KH9576', 'KH9578', 'KH9579', 'KH9604', 'KH9858', 'KI3381', 'KI3946', 'KI4803', 'KI6923', 'KI9542', 'KI9873', 'KI9874', 'KJ1959', 'KJ8336', 'KJ9664']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/359155f2043943a89519c0bee06cd271_9366/Adizero_EVO_SL_Shoes_Silver_JR3419_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 75, 'valueNoVat': 75}, {'type': 'original', 'value': 150, 'valueNoVat': 150, 'discountPercentage': -50}], 'isSoldOut': False}",6528,4.7407,True,True
LA4181,Rod Laver Shoes,Men Originals,https://www.adidas.com/us/rod-laver-shoes/LA4181.html,JEI02,"['LA4181', 'G99863', 'G99864', 'LA6393']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6e8bf528ef994669a927c265cfc47e2d_9366/Rod_Laver_Shoes_White_LA4181_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",694,4.2796,True,True
KI7128,Y-3 ADIOS PRO 4 sneakers,Men Y-3,https://www.adidas.com/us/y-3-adios-pro-4-sneakers/KI7128.html,ORC01,"['KI7128', 'KI6874', 'KI7791', 'KZ9045']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c4b18cf7eb4a4150a34ee5aea04f5e8d_9366/Y-3_ADIOS_PRO_4_sneakers_Black_KI7128_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 330, 'valueNoVat': 330}], 'isSoldOut': False}",42,4.5477,,True
IH6829,Samba OG Shoes,Originals,https://www.adidas.com/us/samba-og-shoes/IH6829.html,SAMBAU2312,"['IH6829', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2279', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK2333', 'KK3271', 'KK3273', 'KK3274', 'KK3275', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0337473ad2544a53b4def3374906d5b2_9366/Samba_OG_Shoes_Green_IH6829_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,True,True
KJ4404,DAME X Shoes,Performance,https://www.adidas.com/us/dame-x-shoes/KJ4404.html,ORZ62,"['KJ4404', 'KI1621', 'KI1625']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/34e2f14a124a42b5965ffaae4de1ba0d_9366/DAME_X_Shoes_Green_KJ4404_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",10,4.9,True,True
KI0075,Purechill,Sportswear,https://www.adidas.com/us/purechill/KI0075.html,OSF28,"['KI0075', 'KH6421', 'KH6422', 'KH6423', 'KH6424', 'KH6425', 'KH6427', 'KH6673', 'KH6696', 'KH6698', 'KI0065', 'KI0066', 'KI0067', 'KI0073', 'KI0074']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b074fd83de274d7f964bb95646b5e970_9366/Purechill_Red_KI0075_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 75, 'valueNoVat': 75}], 'isSoldOut': False}",1245,4.6274,,True
IF4504,Daily 4.0 Shoes,Men Sportswear,https://www.adidas.com/us/daily-4.0-shoes/IF4504.html,NIZ90,"['IF4504', 'IF4492', 'IF4493', 'IF4494', 'IF4496', 'IF4503', 'IF4505', 'IH1591', 'JH6930', 'JI4352', 'JI4354', 'JI4355', 'KJ4670', 'KJ4671']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f84b0915758c42e5b13c4bb9b69d28f1_9366/Daily_4.0_Shoes_Grey_IF4504_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 65, 'valueNoVat': 65}], 'isSoldOut': False}",1339,4.7043,True,True
IF0569,Swift Run 1.0 Shoes,Men Sportswear,https://www.adidas.com/us/swift-run-1.0-shoes/IF0569.html,MDM01,"['IF0569', 'IE7475', 'IE7476', 'JQ4127', 'JR6891']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6ad17223711f48ec94a3ab77a5061919_9366/Swift_Run_1.0_Shoes_Black_IF0569_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",1229,4.52,True,True
KI4613,Y-3 TOKYO WARPED Shoes,Y-3,https://www.adidas.com/us/y-3-tokyo-warped-shoes/KI4613.html,OQP81,"['KI4613', 'KH9337', 'KI7802']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b8e6ebd6eff04de692a0ee13c1f5941a_9366/Y-3_TOKYO_WARPED_Shoes_Grey_KI4613_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 350, 'valueNoVat': 350}], 'isSoldOut': False}",3,5.0,,True
IH6506,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.com/us/handball-spezial-shoes/IH6506.html,BTP23,"['IH6506', 'BD7632', 'BD7633', 'DB3021', 'IF7086', 'IF7087', 'IG6191', 'IG6192', 'IH6507', 'IH6508', 'IH6568', 'IH6569', 'IH6586', 'IH6588', 'IH6592', 'IH6594', 'IH6597', 'IH6598', 'IH6617', 'IH6618', 'IH9668', 'IH9672', 'IH9760', 'KH9051', 'KI8580', 'KI8685', 'KI8686', 'KI8687', 'KJ2399', 'KJ2401', 'KJ7413', 'KJ7414', 'KJ7415', 'KJ9876', 'KJ9883', 'KJ9884', 'KJ9956', 'KJ9957', 'KJ9958', 'KJ9962', 'KJ9963', 'KJ9964', 'KJ9968', 'KJ9969', 'KJ9974', 'KJ9975', 'KK1153', 'KK2692', 'KK2693', 'KK2694', 'KK4232', 'KK4242', 'KK4860', 'KK4867', 'KZ6702', 'KZ6703', 'KZ6704', 'KZ6705', 'KZ6706', 'KZ6707', 'KZ6712']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8a73c5e3522a403ba40da9637e21b472_9366/HANDBALL_SPEZIAL_SHOES_Grey_IH6506_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 60, 'valueNoVat': 60}, {'type': 'original', 'value': 120, 'valueNoVat': 120, 'discountPercentage': -50}], 'isSoldOut': False}",9789,4.8179,True,True
KJ3146,BELIEVE THAT 1 Shoes,Performance,https://www.adidas.com/us/believe-that-1-shoes/KJ3146.html,OMY47,"['KJ3146', 'JQ9475', 'JQ9478', 'KJ0452', 'KJ3147']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2c2e1957dea04704a5795f4f1deab610_9366/BELIEVE_THAT_1_Shoes_Grey_KJ3146_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 100, 'valueNoVat': 100}], 'isSoldOut': False}",134,4.7538,True,True
KI2670,Y-3 NISI HI,Y-3,https://www.adidas.com/us/y-3-nisi-hi/KI2670.html,OTN32,"['KI2670', 'KI2668', 'KI2669']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/743c4cf1dbf143008d0796dd5426a5bf_9366/Y-3_NISI_HI_Brown_KI2670_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 200, 'valueNoVat': 200}], 'isSoldOut': False}",-99,,,True
KJ5057,TEKKIRA CUP Shoes,Originals,https://www.adidas.com/us/tekkira-cup-shoes/KJ5057.html,OPO15,"['KJ5057', 'HQ4814', 'HQ5063', 'JQ8906', 'KJ5054', 'KJ5055', 'KJ5059']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/35e5bfa1970a478f993b369d43811b96_9366/TEKKIRA_CUP_Shoes_White_KJ5057_00_plp_standard.jpg","{'prices': [{'type': 'sale', 'value': 75, 'valueNoVat': 75}, {'type': 'original', 'value': 100, 'valueNoVat': 100, 'discountPercentage': -25}], 'isSoldOut': False}",168,4.7203,,True
IH6000,Samba Indoor Soccer Shoes,Originals,https://www.adidas.com/us/samba-indoor-soccer-shoes/IH6000.html,LQD00,"['IH6000', 'IH6001']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0cd05e5f5d544956927342937650fc9d_9366/Samba_Indoor_Soccer_Shoes_Black_IH6000_22_model.jpg","{'prices': [{'type': 'original', 'value': 95, 'valueNoVat': 95}], 'isSoldOut': False}",1181,4.6741,True,True
KH6892,ADIDAS X COCA-COLA SUPERSTAR II SHOES,Originals,https://www.adidas.com/us/adidas-x-coca-cola-superstar-ii-shoes/KH6892.html,OQZ78,"['KH6892', 'KH6891']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4142125b569d40e78ff35fdae6bfb31e_9366/ADIDAS_X_COCA-COLA_SUPERSTAR_II_SHOES_White_KH6892_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 130, 'valueNoVat': 130}], 'isSoldOut': False}",89,4.7753,True,True
KK2279,SAMBA OG SHOES,Men Originals,https://www.adidas.com/us/samba-og-shoes/KK2279.html,SAMBAU2312,"['KK2279', 'B75806', 'B75807', 'HP3551', 'HQ4950', 'HQ4951', 'ID1481', 'IE3438', 'IH4388', 'IH4389', 'IH6813', 'IH6815', 'IH6816', 'IH6827', 'IH6828', 'IH6829', 'JR0882', 'JR0910', 'JR0911', 'JS3832', 'KJ2382', 'KJ2788', 'KJ9995', 'KJ9997', 'KK2266', 'KK2267', 'KK2268', 'KK2272', 'KK2273', 'KK2274', 'KK2277', 'KK2278', 'KK2280', 'KK2329', 'KK2330', 'KK2331', 'KK2332', 'KK2333', 'KK3271', 'KK3273', 'KK3274', 'KK3275', 'KZ6720', 'LA3984']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ac74f515f7c24176878ede378358f0b2_9366/SAMBA_OG_SHOES_Beige_KK2279_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 110, 'valueNoVat': 110}], 'isSoldOut': False}",3269,4.8107,,True
IH1476,GRAND COURT 3.0 SHOES,Men Sportswear,https://www.adidas.com/us/grand-court-3.0-shoes/IH1476.html,OOV70,"['IH1476', 'IH1472', 'IH1473', 'IH1474', 'IH1475', 'IH1484', 'KH9533', 'KH9534']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/213f9f73d2ef47e1ba5ec8f42bd597d0_9366/GRAND_COURT_3.0_SHOES_Black_IH1476_HM1.jpg","{'prices': [{'type': 'original', 'value': 70, 'valueNoVat': 70}], 'isSoldOut': False}",162,4.7902,True,True
KZ9920,PENN STATE NITTANY LIONS ADIZERO EVO SL EXO Shoes,Performance,https://www.adidas.com/us/penn-state-nittany-lions-adizero-evo-sl-exo-shoes/KZ9920.html,ORQ42xx,"['KZ9920', 'LA1973', 'LA1974', 'LA1975', 'LA1976', 'LA1977', 'LA1978', 'LA1980', 'LA1981', 'LA1984', 'LA1985', 'LA2338', 'LA2339', 'LA2340']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f608af409eb94367a691f6d99aedb034_9366/PENN_STATE_NITTANY_LIONS_ADIZERO_EVO_SL_EXO_Shoes_White_KZ9920_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 160, 'valueNoVat': 160}], 'isSoldOut': False}",31,4.871,,True
KJ0280,ALOHA SUPER Shoes,Men Originals,https://www.adidas.com/us/aloha-super-shoes/KJ0280.html,OQU40,"['KJ0280', 'KJ0281']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/37e428b0f9d94ead9c7b85ed067a91af_9366/ALOHA_SUPER_Shoes_Blue_KJ0280_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",12,4.8333,,True
KJ0199,NORA Shoes,Originals,https://www.adidas.com/us/nora-shoes/KJ0199.html,OSQ16,"['KJ0199', 'HQ7535', 'HQ7537', 'HQ7540', 'JP8586', 'KI7699', 'KI7700', 'KI7701', 'KJ0198', 'KJ0200']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7b5f04bb9a044967822638beae087659_9366/NORA_Shoes_Blue_KJ0199_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 80, 'valueNoVat': 80}], 'isSoldOut': False}",138,4.6812,,True
KJ3088,Terrex Hikster LT Hiking Shoes,Men TERREX,https://www.adidas.com/us/terrex-hikster-lt-hiking-shoes/KJ3088.html,OSS23,"['KJ3088', 'KH5975', 'KJ3087']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/816a4979e27345e68fe0182517cf0374_9366/Terrex_Hikster_LT_Hiking_Shoes_Grey_KJ3088_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 60, 'valueNoVat': 60}], 'isSoldOut': False}",1,4.0,,True
ID2890,Terrex Winter Slip-On Cold.Rdy Boots,Men TERREX,https://www.adidas.com/us/terrex-winter-slip-on-cold.rdy-boots/ID2890.html,MCW65,"['ID2890', 'JR5302', 'KI8309']","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/11b21a4fa3e749a3a531bd9465a93482_9366/Terrex_Winter_Slip-On_Cold.Rdy_Boots_Black_ID2890_00_plp_standard.jpg","{'prices': [{'type': 'original', 'value': 90, 'valueNoVat': 90}], 'isSoldOut': False}",204,4.549,,True
